Time,Pulse
02:00:55_950,53
02:00:55_960,53
02:00:55_970,53
02:00:55_980,53
02:00:55_990,53
02:00:56_000,53
02:00:56_010,53
02:00:56_020,53
02:00:56_030,53
02:00:56_040,53
02:00:56_050,53
02:00:56_060,53
02:00:56_070,53
02:00:56_080,53
02:00:56_090,53
02:00:56_100,53
02:00:56_110,53
02:00:56_120,53
02:00:56_130,53
02:00:56_140,53
02:00:56_150,53
02:00:56_160,53
02:00:56_170,53
02:00:56_180,53
02:00:56_190,53
02:00:56_200,53
02:00:56_210,53
02:00:56_220,53
02:00:56_230,53
02:00:56_240,53
02:00:56_250,53
02:00:56_260,53
02:00:56_270,53
02:00:56_280,53
02:00:56_290,53
02:00:56_300,53
02:00:56_310,53
02:00:56_320,53
02:00:56_330,53
02:00:56_340,53
02:00:56_350,53
02:00:56_360,53
02:00:56_370,53
02:00:56_380,53
02:00:56_390,53
02:00:56_400,53
02:00:56_410,53
02:00:56_420,53
02:00:56_430,53
02:00:56_440,53
02:00:56_450,53
02:00:56_460,53
02:00:56_470,53
02:00:56_480,53
02:00:56_490,53
02:00:56_500,53
02:00:56_510,53
02:00:56_520,53
02:00:56_530,53
02:00:56_540,53
02:00:56_550,53
02:00:56_560,53
02:00:56_570,53
02:00:56_580,53
02:00:56_590,53
02:00:56_600,53
02:00:56_610,53
02:00:56_620,53
02:00:56_630,53
02:00:56_640,53
02:00:56_650,53
02:00:56_660,53
02:00:56_670,53
02:00:56_680,53
02:00:56_690,53
02:00:56_700,53
02:00:56_710,53
02:00:56_720,53
02:00:56_730,53
02:00:56_740,53
02:00:56_750,53
02:00:56_760,53
02:00:56_770,53
02:00:56_780,53
02:00:56_790,53
02:00:56_800,53
02:00:56_810,53
02:00:56_820,53
02:00:56_830,53
02:00:56_840,53
02:00:56_850,53
02:00:56_860,53
02:00:56_870,53
02:00:56_880,53
02:00:56_890,53
02:00:56_900,53
02:00:56_910,53
02:00:56_920,53
02:00:56_930,53
02:00:56_940,53
02:00:56_950,53
02:00:56_960,53
02:00:56_970,53
02:00:56_980,53
02:00:56_990,53
02:00:57_000,53
02:00:57_010,53
02:00:57_020,53
02:00:57_030,53
02:00:57_040,53
02:00:57_050,53
02:00:57_060,53
02:00:57_070,53
02:00:57_080,53
02:00:57_090,54
02:00:57_100,54
02:00:57_110,54
02:00:57_120,54
02:00:57_130,54
02:00:57_140,54
02:00:57_150,54
02:00:57_160,54
02:00:57_170,54
02:00:57_180,54
02:00:57_190,54
02:00:57_200,54
02:00:57_210,54
02:00:57_220,54
02:00:57_230,54
02:00:57_240,54
02:00:57_250,54
02:00:57_260,54
02:00:57_270,54
02:00:57_280,54
02:00:57_290,54
02:00:57_300,54
02:00:57_310,54
02:00:57_320,54
02:00:57_330,54
02:00:57_340,54
02:00:57_350,54
02:00:57_360,54
02:00:57_370,54
02:00:57_380,54
02:00:57_390,54
02:00:57_400,54
02:00:57_410,54
02:00:57_420,54
02:00:57_430,54
02:00:57_440,54
02:00:57_450,54
02:00:57_460,54
02:00:57_470,54
02:00:57_480,54
02:00:57_490,54
02:00:57_500,54
02:00:57_510,54
02:00:57_520,54
02:00:57_530,54
02:00:57_540,54
02:00:57_550,54
02:00:57_560,54
02:00:57_570,54
02:00:57_580,54
02:00:57_590,54
02:00:57_600,54
02:00:57_610,54
02:00:57_620,54
02:00:57_630,54
02:00:57_640,54
02:00:57_650,54
02:00:57_660,54
02:00:57_670,54
02:00:57_680,54
02:00:57_690,54
02:00:57_700,54
02:00:57_710,54
02:00:57_720,54
02:00:57_730,54
02:00:57_740,54
02:00:57_750,54
02:00:57_760,54
02:00:57_770,54
02:00:57_780,54
02:00:57_790,54
02:00:57_800,54
02:00:57_810,54
02:00:57_820,54
02:00:57_830,54
02:00:57_840,54
02:00:57_850,54
02:00:57_860,54
02:00:57_870,54
02:00:57_880,54
02:00:57_890,54
02:00:57_900,54
02:00:57_910,54
02:00:57_920,54
02:00:57_930,54
02:00:57_940,54
02:00:57_950,54
02:00:57_960,54
02:00:57_970,54
02:00:57_980,54
02:00:57_990,54
02:00:58_000,54
02:00:58_010,54
02:00:58_020,54
02:00:58_030,54
02:00:58_040,54
02:00:58_050,54
02:00:58_060,54
02:00:58_070,54
02:00:58_080,54
02:00:58_090,54
02:00:58_100,54
02:00:58_110,55
02:00:58_120,55
02:00:58_130,55
02:00:58_140,55
02:00:58_150,55
02:00:58_160,55
02:00:58_170,55
02:00:58_180,55
02:00:58_190,55
02:00:58_200,55
02:00:58_210,55
02:00:58_220,55
02:00:58_230,55
02:00:58_240,55
02:00:58_250,55
02:00:58_260,55
02:00:58_270,55
02:00:58_280,55
02:00:58_290,55
02:00:58_300,55
02:00:58_310,55
02:00:58_320,55
02:00:58_330,55
02:00:58_340,55
02:00:58_350,55
02:00:58_360,55
02:00:58_370,55
02:00:58_380,55
02:00:58_390,55
02:00:58_400,55
02:00:58_410,55
02:00:58_420,55
02:00:58_430,55
02:00:58_440,55
02:00:58_450,55
02:00:58_460,55
02:00:58_470,55
02:00:58_480,55
02:00:58_490,55
02:00:58_500,55
02:00:58_510,55
02:00:58_520,55
02:00:58_530,55
02:00:58_540,55
02:00:58_550,55
02:00:58_560,55
02:00:58_570,55
02:00:58_580,55
02:00:58_590,55
02:00:58_600,55
02:00:58_610,55
02:00:58_620,55
02:00:58_630,55
02:00:58_640,55
02:00:58_650,55
02:00:58_660,55
02:00:58_670,55
02:00:58_680,55
02:00:58_690,55
02:00:58_700,55
02:00:58_710,55
02:00:58_720,55
02:00:58_730,55
02:00:58_740,55
02:00:58_750,55
02:00:58_760,55
02:00:58_770,55
02:00:58_780,55
02:00:58_790,55
02:00:58_800,55
02:00:58_810,55
02:00:58_820,55
02:00:58_830,55
02:00:58_840,55
02:00:58_850,55
02:00:58_860,55
02:00:58_870,55
02:00:58_880,55
02:00:58_890,55
02:00:58_900,55
02:00:58_910,55
02:00:58_920,55
02:00:58_930,55
02:00:58_940,55
02:00:58_950,55
02:00:58_960,55
02:00:58_970,55
02:00:58_980,55
02:00:58_990,55
02:00:59_000,55
02:00:59_010,55
02:00:59_020,55
02:00:59_030,55
02:00:59_040,55
02:00:59_050,55
02:00:59_060,55
02:00:59_070,55
02:00:59_080,55
02:00:59_090,55
02:00:59_100,55
02:00:59_110,55
02:00:59_120,55
02:00:59_130,55
02:00:59_140,55
02:00:59_150,55
02:00:59_160,55
02:00:59_170,55
02:00:59_180,55
02:00:59_190,55
02:00:59_200,55
02:00:59_210,55
02:00:59_220,55
02:00:59_230,55
02:00:59_240,55
02:00:59_250,55
02:00:59_260,55
02:00:59_270,55
02:00:59_280,55
02:00:59_290,55
02:00:59_300,55
02:00:59_310,55
02:00:59_320,55
02:00:59_330,55
02:00:59_340,55
02:00:59_350,55
02:00:59_360,55
02:00:59_370,55
02:00:59_380,55
02:00:59_390,55
02:00:59_400,55
02:00:59_410,55
02:00:59_420,55
02:00:59_430,55
02:00:59_440,55
02:00:59_450,55
02:00:59_460,55
02:00:59_470,55
02:00:59_480,55
02:00:59_490,55
02:00:59_500,55
02:00:59_510,55
02:00:59_520,55
02:00:59_530,55
02:00:59_540,55
02:00:59_550,55
02:00:59_560,55
02:00:59_570,55
02:00:59_580,55
02:00:59_590,55
02:00:59_600,55
02:00:59_610,55
02:00:59_620,55
02:00:59_630,55
02:00:59_640,55
02:00:59_650,55
02:00:59_660,55
02:00:59_670,55
02:00:59_680,55
02:00:59_690,55
02:00:59_700,55
02:00:59_710,55
02:00:59_720,55
02:00:59_730,55
02:00:59_740,55
02:00:59_750,55
02:00:59_760,55
02:00:59_770,55
02:00:59_780,55
02:00:59_790,55
02:00:59_800,55
02:00:59_810,55
02:00:59_820,55
02:00:59_830,55
02:00:59_840,55
02:00:59_850,55
02:00:59_860,55
02:00:59_870,55
02:00:59_880,55
02:00:59_890,55
02:00:59_900,55
02:00:59_910,55
02:00:59_920,55
02:00:59_930,55
02:00:59_940,55
02:00:59_950,55
02:00:59_960,55
02:00:59_970,55
02:00:59_980,55
02:00:59_990,55
02:01:00_000,55
02:01:00_010,55
02:01:00_020,55
02:01:00_030,55
02:01:00_040,55
02:01:00_050,55
02:01:00_060,55
02:01:00_070,55
02:01:00_080,55
02:01:00_090,55
02:01:00_100,55
02:01:00_110,55
02:01:00_120,55
02:01:00_130,55
02:01:00_140,55
02:01:00_150,55
02:01:00_160,55
02:01:00_170,55
02:01:00_180,55
02:01:00_190,55
02:01:00_200,55
02:01:00_210,55
02:01:00_220,55
02:01:00_230,55
02:01:00_240,55
02:01:00_250,55
02:01:00_260,55
02:01:00_270,55
02:01:00_280,55
02:01:00_290,55
02:01:00_300,55
02:01:00_310,55
02:01:00_320,55
02:01:00_330,55
02:01:00_340,55
02:01:00_350,55
02:01:00_360,55
02:01:00_370,55
02:01:00_380,55
02:01:00_390,55
02:01:00_400,55
02:01:00_410,55
02:01:00_420,55
02:01:00_430,55
02:01:00_440,55
02:01:00_450,55
02:01:00_460,55
02:01:00_470,55
02:01:00_480,55
02:01:00_490,55
02:01:00_500,55
02:01:00_510,55
02:01:00_520,55
02:01:00_530,55
02:01:00_540,55
02:01:00_550,55
02:01:00_560,55
02:01:00_570,55
02:01:00_580,55
02:01:00_590,55
02:01:00_600,55
02:01:00_610,55
02:01:00_620,55
02:01:00_630,55
02:01:00_640,55
02:01:00_650,55
02:01:00_660,55
02:01:00_670,55
02:01:00_680,55
02:01:00_690,55
02:01:00_700,55
02:01:00_710,55
02:01:00_720,55
02:01:00_730,55
02:01:00_740,55
02:01:00_750,55
02:01:00_760,55
02:01:00_770,55
02:01:00_780,55
02:01:00_790,55
02:01:00_800,55
02:01:00_810,55
02:01:00_820,55
02:01:00_830,55
02:01:00_840,55
02:01:00_850,55
02:01:00_860,55
02:01:00_870,55
02:01:00_880,55
02:01:00_890,55
02:01:00_900,55
02:01:00_910,55
02:01:00_920,55
02:01:00_930,55
02:01:00_940,55
02:01:00_950,55
02:01:00_960,55
02:01:00_970,55
02:01:00_980,55
02:01:00_990,55
02:01:01_000,55
02:01:01_010,55
02:01:01_020,55
02:01:01_030,55
02:01:01_040,55
02:01:01_050,55
02:01:01_060,55
02:01:01_070,55
02:01:01_080,55
02:01:01_090,55
02:01:01_100,55
02:01:01_110,55
02:01:01_120,55
02:01:01_130,55
02:01:01_140,55
02:01:01_150,55
02:01:01_160,55
02:01:01_170,55
02:01:01_180,54
02:01:01_190,54
02:01:01_200,54
02:01:01_210,54
02:01:01_220,54
02:01:01_230,54
02:01:01_240,54
02:01:01_250,54
02:01:01_260,54
02:01:01_270,54
02:01:01_280,54
02:01:01_290,54
02:01:01_300,54
02:01:01_310,54
02:01:01_320,54
02:01:01_330,54
02:01:01_340,54
02:01:01_350,54
02:01:01_360,54
02:01:01_370,54
02:01:01_380,54
02:01:01_390,54
02:01:01_400,54
02:01:01_410,54
02:01:01_420,54
02:01:01_430,54
02:01:01_440,54
02:01:01_450,54
02:01:01_460,54
02:01:01_470,54
02:01:01_480,54
02:01:01_490,54
02:01:01_500,54
02:01:01_510,54
02:01:01_520,54
02:01:01_530,54
02:01:01_540,54
02:01:01_550,54
02:01:01_560,54
02:01:01_570,54
02:01:01_580,54
02:01:01_590,54
02:01:01_600,54
02:01:01_610,54
02:01:01_620,54
02:01:01_630,54
02:01:01_640,54
02:01:01_650,54
02:01:01_660,54
02:01:01_670,54
02:01:01_680,54
02:01:01_690,54
02:01:01_700,54
02:01:01_710,54
02:01:01_720,54
02:01:01_730,54
02:01:01_740,54
02:01:01_750,54
02:01:01_760,54
02:01:01_770,54
02:01:01_780,54
02:01:01_790,54
02:01:01_800,54
02:01:01_810,54
02:01:01_820,54
02:01:01_830,54
02:01:01_840,54
02:01:01_850,54
02:01:01_860,54
02:01:01_870,54
02:01:01_880,54
02:01:01_890,54
02:01:01_900,54
02:01:01_910,54
02:01:01_920,54
02:01:01_930,54
02:01:01_940,54
02:01:01_950,54
02:01:01_960,54
02:01:01_970,54
02:01:01_980,54
02:01:01_990,54
02:01:02_000,54
02:01:02_010,54
02:01:02_020,54
02:01:02_030,54
02:01:02_040,54
02:01:02_050,54
02:01:02_060,54
02:01:02_070,54
02:01:02_080,54
02:01:02_090,54
02:01:02_100,54
02:01:02_110,54
02:01:02_120,54
02:01:02_130,54
02:01:02_140,54
02:01:02_150,54
02:01:02_160,54
02:01:02_170,54
02:01:02_180,54
02:01:02_190,54
02:01:02_200,53
02:01:02_210,53
02:01:02_220,53
02:01:02_230,53
02:01:02_240,53
02:01:02_250,53
02:01:02_260,53
02:01:02_270,53
02:01:02_280,53
02:01:02_290,53
02:01:02_300,53
02:01:02_310,53
02:01:02_320,53
02:01:02_330,53
02:01:02_340,53
02:01:02_350,53
02:01:02_360,53
02:01:02_370,53
02:01:02_380,53
02:01:02_390,53
02:01:02_400,53
02:01:02_410,53
02:01:02_420,53
02:01:02_430,53
02:01:02_440,53
02:01:02_450,53
02:01:02_460,53
02:01:02_470,53
02:01:02_480,53
02:01:02_490,53
02:01:02_500,53
02:01:02_510,53
02:01:02_520,53
02:01:02_530,53
02:01:02_540,53
02:01:02_550,53
02:01:02_560,53
02:01:02_570,53
02:01:02_580,53
02:01:02_590,53
02:01:02_600,53
02:01:02_610,53
02:01:02_620,53
02:01:02_630,53
02:01:02_640,53
02:01:02_650,53
02:01:02_660,53
02:01:02_670,53
02:01:02_680,53
02:01:02_690,53
02:01:02_700,53
02:01:02_710,53
02:01:02_720,53
02:01:02_730,53
02:01:02_740,53
02:01:02_750,53
02:01:02_760,53
02:01:02_770,53
02:01:02_780,53
02:01:02_790,53
02:01:02_800,53
02:01:02_810,53
02:01:02_820,53
02:01:02_830,53
02:01:02_840,53
02:01:02_850,53
02:01:02_860,53
02:01:02_870,53
02:01:02_880,53
02:01:02_890,53
02:01:02_900,53
02:01:02_910,53
02:01:02_920,53
02:01:02_930,53
02:01:02_940,53
02:01:02_950,53
02:01:02_960,53
02:01:02_970,53
02:01:02_980,53
02:01:02_990,53
02:01:03_000,53
02:01:03_010,53
02:01:03_020,53
02:01:03_030,53
02:01:03_040,53
02:01:03_050,53
02:01:03_060,53
02:01:03_070,53
02:01:03_080,53
02:01:03_090,53
02:01:03_100,53
02:01:03_110,53
02:01:03_120,53
02:01:03_130,53
02:01:03_140,53
02:01:03_150,53
02:01:03_160,53
02:01:03_170,53
02:01:03_180,53
02:01:03_190,53
02:01:03_200,53
02:01:03_210,53
02:01:03_220,53
02:01:03_230,53
02:01:03_240,53
02:01:03_250,53
02:01:03_260,53
02:01:03_270,53
02:01:03_280,53
02:01:03_290,53
02:01:03_300,53
02:01:03_310,53
02:01:03_320,53
02:01:03_330,53
02:01:03_340,53
02:01:03_350,53
02:01:03_360,53
02:01:03_370,53
02:01:03_380,53
02:01:03_390,53
02:01:03_400,53
02:01:03_410,53
02:01:03_420,53
02:01:03_430,53
02:01:03_440,53
02:01:03_450,53
02:01:03_460,53
02:01:03_470,53
02:01:03_480,53
02:01:03_490,53
02:01:03_500,53
02:01:03_510,53
02:01:03_520,53
02:01:03_530,53
02:01:03_540,53
02:01:03_550,53
02:01:03_560,53
02:01:03_570,53
02:01:03_580,53
02:01:03_590,53
02:01:03_600,53
02:01:03_610,53
02:01:03_620,53
02:01:03_630,53
02:01:03_640,53
02:01:03_650,53
02:01:03_660,53
02:01:03_670,53
02:01:03_680,53
02:01:03_690,53
02:01:03_700,53
02:01:03_710,53
02:01:03_720,53
02:01:03_730,53
02:01:03_740,53
02:01:03_750,53
02:01:03_760,53
02:01:03_770,53
02:01:03_780,53
02:01:03_790,53
02:01:03_800,53
02:01:03_810,53
02:01:03_820,53
02:01:03_830,53
02:01:03_840,53
02:01:03_850,53
02:01:03_860,53
02:01:03_870,53
02:01:03_880,53
02:01:03_890,53
02:01:03_900,53
02:01:03_910,53
02:01:03_920,53
02:01:03_930,53
02:01:03_940,53
02:01:03_950,53
02:01:03_960,53
02:01:03_970,53
02:01:03_980,53
02:01:03_990,53
02:01:04_000,53
02:01:04_010,53
02:01:04_020,53
02:01:04_030,53
02:01:04_040,53
02:01:04_050,53
02:01:04_060,53
02:01:04_070,53
02:01:04_080,53
02:01:04_090,53
02:01:04_100,53
02:01:04_110,53
02:01:04_120,53
02:01:04_130,53
02:01:04_140,53
02:01:04_150,53
02:01:04_160,53
02:01:04_170,53
02:01:04_180,53
02:01:04_190,53
02:01:04_200,53
02:01:04_210,53
02:01:04_220,53
02:01:04_230,53
02:01:04_240,53
02:01:04_250,53
02:01:04_260,53
02:01:04_270,53
02:01:04_280,53
02:01:04_290,53
02:01:04_300,53
02:01:04_310,53
02:01:04_320,53
02:01:04_330,53
02:01:04_340,53
02:01:04_350,53
02:01:04_360,53
02:01:04_370,53
02:01:04_380,53
02:01:04_390,53
02:01:04_400,53
02:01:04_410,53
02:01:04_420,53
02:01:04_430,53
02:01:04_440,53
02:01:04_450,53
02:01:04_460,53
02:01:04_470,53
02:01:04_480,53
02:01:04_490,53
02:01:04_500,53
02:01:04_510,53
02:01:04_520,53
02:01:04_530,53
02:01:04_540,53
02:01:04_550,53
02:01:04_560,53
02:01:04_570,53
02:01:04_580,53
02:01:04_590,53
02:01:04_600,53
02:01:04_610,53
02:01:04_620,53
02:01:04_630,53
02:01:04_640,53
02:01:04_650,53
02:01:04_660,53
02:01:04_670,53
02:01:04_680,53
02:01:04_690,53
02:01:04_700,53
02:01:04_710,53
02:01:04_720,53
02:01:04_730,53
02:01:04_740,53
02:01:04_750,53
02:01:04_760,53
02:01:04_770,53
02:01:04_780,53
02:01:04_790,53
02:01:04_800,53
02:01:04_810,53
02:01:04_820,53
02:01:04_830,53
02:01:04_840,53
02:01:04_850,53
02:01:04_860,53
02:01:04_870,53
02:01:04_880,53
02:01:04_890,53
02:01:04_900,53
02:01:04_910,53
02:01:04_920,53
02:01:04_930,53
02:01:04_940,53
02:01:04_950,53
02:01:04_960,53
02:01:04_970,53
02:01:04_980,53
02:01:04_990,53
02:01:05_000,53
02:01:05_010,53
02:01:05_020,53
02:01:05_030,53
02:01:05_040,53
02:01:05_050,53
02:01:05_060,53
02:01:05_070,53
02:01:05_080,53
02:01:05_090,53
02:01:05_100,53
02:01:05_110,53
02:01:05_120,53
02:01:05_130,53
02:01:05_140,53
02:01:05_150,53
02:01:05_160,53
02:01:05_170,53
02:01:05_180,53
02:01:05_190,53
02:01:05_200,53
02:01:05_210,53
02:01:05_220,53
02:01:05_230,53
02:01:05_240,53
02:01:05_250,53
02:01:05_260,53
02:01:05_270,53
02:01:05_280,53
02:01:05_290,53
02:01:05_300,53
02:01:05_310,53
02:01:05_320,53
02:01:05_330,53
02:01:05_340,53
02:01:05_350,53
02:01:05_360,53
02:01:05_370,53
02:01:05_380,53
02:01:05_390,53
02:01:05_400,53
02:01:05_410,53
02:01:05_420,53
02:01:05_430,53
02:01:05_440,53
02:01:05_450,53
02:01:05_460,53
02:01:05_470,53
02:01:05_480,53
02:01:05_490,53
02:01:05_500,53
02:01:05_510,53
02:01:05_520,53
02:01:05_530,53
02:01:05_540,53
02:01:05_550,53
02:01:05_560,53
02:01:05_570,53
02:01:05_580,53
02:01:05_590,53
02:01:05_600,53
02:01:05_610,53
02:01:05_620,53
02:01:05_630,53
02:01:05_640,53
02:01:05_650,53
02:01:05_660,53
02:01:05_670,53
02:01:05_680,53
02:01:05_690,53
02:01:05_700,53
02:01:05_710,53
02:01:05_720,53
02:01:05_730,53
02:01:05_740,53
02:01:05_750,53
02:01:05_760,53
02:01:05_770,53
02:01:05_780,53
02:01:05_790,53
02:01:05_800,53
02:01:05_810,53
02:01:05_820,53
02:01:05_830,53
02:01:05_840,53
02:01:05_850,53
02:01:05_860,53
02:01:05_870,53
02:01:05_880,53
02:01:05_890,53
02:01:05_900,53
02:01:05_910,53
02:01:05_920,53
02:01:05_930,53
02:01:05_940,53
02:01:05_950,53
02:01:05_960,53
02:01:05_970,53
02:01:05_980,53
02:01:05_990,53
02:01:06_000,53
02:01:06_010,53
02:01:06_020,53
02:01:06_030,53
02:01:06_040,53
02:01:06_050,53
02:01:06_060,53
02:01:06_070,53
02:01:06_080,53
02:01:06_090,53
02:01:06_100,53
02:01:06_110,53
02:01:06_120,53
02:01:06_130,53
02:01:06_140,53
02:01:06_150,53
02:01:06_160,53
02:01:06_170,53
02:01:06_180,53
02:01:06_190,53
02:01:06_200,53
02:01:06_210,53
02:01:06_220,53
02:01:06_230,53
02:01:06_240,53
02:01:06_250,53
02:01:06_260,53
02:01:06_270,53
02:01:06_280,53
02:01:06_290,53
02:01:06_300,53
02:01:06_310,53
02:01:06_320,53
02:01:06_330,53
02:01:06_340,53
02:01:06_350,53
02:01:06_360,53
02:01:06_370,53
02:01:06_380,53
02:01:06_390,53
02:01:06_400,53
02:01:06_410,53
02:01:06_420,53
02:01:06_430,53
02:01:06_440,53
02:01:06_450,53
02:01:06_460,53
02:01:06_470,53
02:01:06_480,53
02:01:06_490,53
02:01:06_500,53
02:01:06_510,53
02:01:06_520,53
02:01:06_530,53
02:01:06_540,53
02:01:06_550,53
02:01:06_560,53
02:01:06_570,53
02:01:06_580,53
02:01:06_590,53
02:01:06_600,53
02:01:06_610,53
02:01:06_620,53
02:01:06_630,53
02:01:06_640,53
02:01:06_650,53
02:01:06_660,53
02:01:06_670,53
02:01:06_680,53
02:01:06_690,53
02:01:06_700,53
02:01:06_710,53
02:01:06_720,53
02:01:06_730,53
02:01:06_740,53
02:01:06_750,53
02:01:06_760,53
02:01:06_770,53
02:01:06_780,53
02:01:06_790,53
02:01:06_800,53
02:01:06_810,53
02:01:06_820,53
02:01:06_830,53
02:01:06_840,53
02:01:06_850,53
02:01:06_860,53
02:01:06_870,53
02:01:06_880,53
02:01:06_890,53
02:01:06_900,53
02:01:06_910,53
02:01:06_920,53
02:01:06_930,53
02:01:06_940,53
02:01:06_950,53
02:01:06_960,53
02:01:06_970,53
02:01:06_980,53
02:01:06_990,53
02:01:07_000,53
02:01:07_010,53
02:01:07_020,53
02:01:07_030,53
02:01:07_040,53
02:01:07_050,53
02:01:07_060,53
02:01:07_070,53
02:01:07_080,53
02:01:07_090,53
02:01:07_100,53
02:01:07_110,53
02:01:07_120,53
02:01:07_130,53
02:01:07_140,53
02:01:07_150,53
02:01:07_160,53
02:01:07_170,53
02:01:07_180,53
02:01:07_190,53
02:01:07_200,53
02:01:07_210,53
02:01:07_220,53
02:01:07_230,53
02:01:07_240,53
02:01:07_250,53
02:01:07_260,53
02:01:07_270,53
02:01:07_280,53
02:01:07_290,53
02:01:07_300,53
02:01:07_310,53
02:01:07_320,53
02:01:07_330,52
02:01:07_340,52
02:01:07_350,52
02:01:07_360,52
02:01:07_370,52
02:01:07_380,52
02:01:07_390,52
02:01:07_400,52
02:01:07_410,52
02:01:07_420,52
02:01:07_430,52
02:01:07_440,52
02:01:07_450,52
02:01:07_460,52
02:01:07_470,52
02:01:07_480,52
02:01:07_490,52
02:01:07_500,52
02:01:07_510,52
02:01:07_520,52
02:01:07_530,52
02:01:07_540,52
02:01:07_550,52
02:01:07_560,52
02:01:07_570,52
02:01:07_580,52
02:01:07_590,52
02:01:07_600,52
02:01:07_610,52
02:01:07_620,52
02:01:07_630,52
02:01:07_640,52
02:01:07_650,52
02:01:07_660,52
02:01:07_670,52
02:01:07_680,52
02:01:07_690,52
02:01:07_700,52
02:01:07_710,52
02:01:07_720,52
02:01:07_730,52
02:01:07_740,52
02:01:07_750,52
02:01:07_760,52
02:01:07_770,52
02:01:07_780,52
02:01:07_790,52
02:01:07_800,52
02:01:07_810,52
02:01:07_820,52
02:01:07_830,52
02:01:07_840,52
02:01:07_850,52
02:01:07_860,52
02:01:07_870,52
02:01:07_880,52
02:01:07_890,52
02:01:07_900,52
02:01:07_910,52
02:01:07_920,52
02:01:07_930,52
02:01:07_940,52
02:01:07_950,52
02:01:07_960,52
02:01:07_970,52
02:01:07_980,52
02:01:07_990,52
02:01:08_000,52
02:01:08_010,52
02:01:08_020,52
02:01:08_030,52
02:01:08_040,52
02:01:08_050,52
02:01:08_060,52
02:01:08_070,52
02:01:08_080,52
02:01:08_090,52
02:01:08_100,52
02:01:08_110,52
02:01:08_120,52
02:01:08_130,52
02:01:08_140,52
02:01:08_150,52
02:01:08_160,52
02:01:08_170,52
02:01:08_180,52
02:01:08_190,52
02:01:08_200,52
02:01:08_210,52
02:01:08_220,52
02:01:08_230,52
02:01:08_240,52
02:01:08_250,52
02:01:08_260,52
02:01:08_270,52
02:01:08_280,52
02:01:08_290,52
02:01:08_300,52
02:01:08_310,52
02:01:08_320,52
02:01:08_330,52
02:01:08_340,52
02:01:08_350,52
02:01:08_360,52
02:01:08_370,52
02:01:08_380,52
02:01:08_390,52
02:01:08_400,52
02:01:08_410,52
02:01:08_420,52
02:01:08_430,52
02:01:08_440,52
02:01:08_450,52
02:01:08_460,52
02:01:08_470,52
02:01:08_480,52
02:01:08_490,52
02:01:08_500,52
02:01:08_510,52
02:01:08_520,52
02:01:08_530,52
02:01:08_540,52
02:01:08_550,52
02:01:08_560,52
02:01:08_570,52
02:01:08_580,52
02:01:08_590,52
02:01:08_600,52
02:01:08_610,52
02:01:08_620,52
02:01:08_630,52
02:01:08_640,52
02:01:08_650,52
02:01:08_660,52
02:01:08_670,52
02:01:08_680,52
02:01:08_690,52
02:01:08_700,52
02:01:08_710,52
02:01:08_720,52
02:01:08_730,52
02:01:08_740,52
02:01:08_750,52
02:01:08_760,52
02:01:08_770,52
02:01:08_780,52
02:01:08_790,52
02:01:08_800,52
02:01:08_810,52
02:01:08_820,52
02:01:08_830,52
02:01:08_840,52
02:01:08_850,52
02:01:08_860,52
02:01:08_870,52
02:01:08_880,52
02:01:08_890,52
02:01:08_900,52
02:01:08_910,52
02:01:08_920,52
02:01:08_930,52
02:01:08_940,52
02:01:08_950,52
02:01:08_960,52
02:01:08_970,52
02:01:08_980,52
02:01:08_990,52
02:01:09_000,52
02:01:09_010,52
02:01:09_020,52
02:01:09_030,52
02:01:09_040,52
02:01:09_050,52
02:01:09_060,52
02:01:09_070,52
02:01:09_080,52
02:01:09_090,52
02:01:09_100,52
02:01:09_110,52
02:01:09_120,52
02:01:09_130,52
02:01:09_140,52
02:01:09_150,52
02:01:09_160,52
02:01:09_170,52
02:01:09_180,52
02:01:09_190,52
02:01:09_200,52
02:01:09_210,52
02:01:09_220,52
02:01:09_230,52
02:01:09_240,52
02:01:09_250,52
02:01:09_260,52
02:01:09_270,52
02:01:09_280,52
02:01:09_290,52
02:01:09_300,52
02:01:09_310,52
02:01:09_320,52
02:01:09_330,52
02:01:09_340,52
02:01:09_350,52
02:01:09_360,52
02:01:09_370,52
02:01:09_380,52
02:01:09_390,52
02:01:09_400,52
02:01:09_410,52
02:01:09_420,52
02:01:09_430,52
02:01:09_440,52
02:01:09_450,52
02:01:09_460,52
02:01:09_470,52
02:01:09_480,52
02:01:09_490,52
02:01:09_500,52
02:01:09_510,52
02:01:09_520,52
02:01:09_530,52
02:01:09_540,52
02:01:09_550,52
02:01:09_560,52
02:01:09_570,52
02:01:09_580,52
02:01:09_590,52
02:01:09_600,52
02:01:09_610,52
02:01:09_620,52
02:01:09_630,52
02:01:09_640,52
02:01:09_650,52
02:01:09_660,52
02:01:09_670,52
02:01:09_680,52
02:01:09_690,52
02:01:09_700,52
02:01:09_710,52
02:01:09_720,52
02:01:09_730,52
02:01:09_740,52
02:01:09_750,52
02:01:09_760,52
02:01:09_770,52
02:01:09_780,52
02:01:09_790,52
02:01:09_800,52
02:01:09_810,52
02:01:09_820,52
02:01:09_830,52
02:01:09_840,52
02:01:09_850,52
02:01:09_860,52
02:01:09_870,52
02:01:09_880,52
02:01:09_890,52
02:01:09_900,52
02:01:09_910,52
02:01:09_920,52
02:01:09_930,52
